ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Unnamed: 18
10259,30,49.22,10,1476.6,2004-06-15,shipped,2,6,2004,trucks and buses,s18_2432,handji gifts& co,singapore,Singapore,victorino,wendy,small,
10271,25,69.28,11,1732.0,2004-07-20,shipped,3,7,2004,trucks and buses,s18_2432,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10281,29,57.73,7,1674.17,2004-08-19,shipped,3,8,2004,trucks and buses,s18_2432,diecast classics inc.,allentown,Usa,yu,kyung,small,
10291,26,57.73,2,1500.98,,shipped,3,9,2004,trucks and buses,s18_2432,scandinavian gift ideas,boras,Sweden,larsson,maria,small,
10305,41,53.48,11,2192.68,2004-10-13,shipped,4,10,2004,trucks and buses,s18_2432,marta's replicas co.,cambridge,Usa,hernandez,marta,small,
10313,34,52.87,5,1797.58,2004-10-22,shipped,4,10,2004,trucks and buses,s18_2432,canadian gift exchange network,vancouver,Canada,tannamuri,yoshi,small,
10322,35,61.21,11,2142.35,,shipped,4,11,2004,trucks and buses,s18_2432,online diecast creations co.,nashua,Usa,young,valarie,small,
10334,34,61.38,1,2086.92,2004-11-19,on hold,4,11,2004,trucks and buses,s18_2432,"volvo model replicas, co",lule,Sweden,berglund,christina,small,
10347,50,100.0,8,6834.5,2004-11-29,shipped,4,11,2004,trucks and buses,s18_2432,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10357,41,61.99,7,2541.59,,shipped,4,12,2004,trucks and buses,s18_2432,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10370,22,96.86,7,2130.92,2005-01-20,shipped,1,1,2005,trucks and buses,s18_2432,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,small,
10381,35,48.62,7,1701.7,2005-02-17,shipped,1,2,2005,trucks and buses,s18_2432,corporate gift ideas co.,san francisco,Usa,brown,julie,small,
10391,44,38.5,5,1694.0,,shipped,1,3,2005,trucks and buses,s18_2432,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,small,
10412,47,61.99,11,2913.53,,shipped,2,5,2005,trucks and buses,s18_2432,euro shopping channel,madrid,Spain,freyre,diego,small,
10425,19,49.22,10,935.18,2005-05-31,in process,2,5,2005,trucks and buses,s18_2432,la rochelle gifts,nantes,France,labrune,janine,small,
10106,34,90.39,2,3073.26,2003-02-17,shipped,1,2,2003,planes,s18_2581,rovelli gifts,bergamo,Italy,rovelli,giovanni,medium,
10120,29,71.81,8,2082.49,2003-04-29,shipped,2,4,2003,planes,s18_2581,"australian collectors, co.",melbourne,Australia,ferguson,peter,small,
10133,49,69.27,3,3394.23,2003-06-27,shipped,2,6,2003,planes,s18_2581,euro shopping channel,madrid,Spain,freyre,diego,medium,
10145,30,85.32,14,2559.6,2003-08-25,shipped,3,8,2003,planes,s18_2581,toys4grownups.com,pasadena,Usa,young,julie,small,
10168,21,70.96,9,1490.16,2003-10-28,shipped,4,10,2003,planes,s18_2581,technics stores inc.,burlingame,Usa,hirano,juri,small,
10210,50,76.88,7,3844.0,,shipped,1,1,2004,planes,s18_2581,osaka souveniers co.,osaka,Japan,kentary,mory,medium,
10223,47,100.0,9,4724.91,2004-02-20,shipped,1,2,2004,planes,s18_2581,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10235,24,76.03,3,1824.72,,shipped,2,4,2004,planes,s18_2581,"royal canadian collectables, ltd.",tsawassen,Canada,lincoln,elizabeth,small,
10250,27,98.84,4,2668.68,,shipped,2,5,2004,planes,s18_2581,the sharp gifts warehouse,san jose,Usa,frick,sue,small,
10263,33,86.17,10,2843.61,2004-06-28,shipped,2,6,2004,planes,s18_2581,gift depot inc.,bridgewater,Usa,king,julie,small,
10275,35,90.39,9,3163.65,2004-07-23,shipped,3,7,2004,planes,s18_2581,la rochelle gifts,nantes,France,labrune,janine,medium,
10284,31,71.81,1,2226.11,2004-08-21,shipped,3,8,2004,planes,s18_2581,"norway gifts by mail, co.",oslo,Norway,klaeboe,jan,small,
10297,25,82.79,4,2069.75,2004-09-16,shipped,3,9,2004,planes,s18_2581,"clover collections, co.",dublin,Ireland,cassidy,dean,small,
10308,27,82.79,7,2235.33,2004-10-15,shipped,4,10,2004,planes,s18_2581,mini classics,white plains,Usa,frick,steve,small,
10318,31,100.0,9,3116.43,,shipped,4,11,2004,planes,s18_2581,diecast classics inc.,allentown,Usa,yu,kyung,medium,
10327,45,100.0,8,4781.7,,resolved,4,11,2004,planes,s18_2581,danish wholesale imports,kobenhavn,Denmark,petersen,jytte,medium,
10339,27,100.0,2,2810.7,2004-11-23,shipped,4,11,2004,planes,s18_2581,"tokyo collectables, ltd",minato-ku,Japan,shimamura,akiko,small,
10353,27,100.0,1,3515.67,,shipped,4,12,2004,planes,s18_2581,gift ideas corp.,glendale,Usa,lewis,dan,medium,
10374,42,69.27,2,2909.34,,shipped,1,2,2005,planes,s18_2581,"australian gift network, co",south brisbane,Australia,calaghan,tony,small,
10386,21,74.77,18,1570.17,,resolved,1,3,2005,planes,s18_2581,euro shopping channel,madrid,Spain,freyre,diego,small,
10398,34,76.88,15,2613.92,2005-03-30,shipped,1,3,2005,planes,s18_2581,reims collectables,reims,France,henriot,paul,small,
10401,42,76.03,3,3193.26,,on hold,2,4,2005,planes,s18_2581,tekni collectables inc.,newark,Usa,brown,william,medium,
10416,15,98.84,4,1482.6,,shipped,2,5,2005,planes,s18_2581,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,small,
10107,29,70.87,6,2055.23,2003-02-24,shipped,1,2,2003,motorcycles,s18_2625,land of toys inc.,nyc,Usa,yu,kwai,small,
10120,46,58.15,4,2674.9,2003-04-29,shipped,2,4,2003,motorcycles,s18_2625,"australian collectors, co.",melbourne,Australia,ferguson,peter,small,
10134,30,61.78,6,1853.4,,shipped,3,7,2003,motorcycles,s18_2625,lyon souveniers,paris,France,da cunha,daniel,small,
10145,30,49.67,10,1490.1,2003-08-25,shipped,3,8,2003,motorcycles,s18_2625,toys4grownups.com,pasadena,Usa,young,julie,small,
10159,42,51.48,18,2162.16,,shipped,4,10,2003,motorcycles,s18_2625,corporate gift ideas co.,san francisco,Usa,brown,julie,small,
10168,46,61.18,5,2814.28,2003-10-28,shipped,4,10,2003,motorcycles,s18_2625,technics stores inc.,burlingame,Usa,hirano,juri,small,
10180,25,64.2,13,1605.0,,shipped,4,11,2003,motorcycles,s18_2625,daedalus designs imports,lille,France,rance,martine,small,
10188,32,65.42,5,2093.44,2003-11-18,shipped,4,11,2003,motorcycles,s18_2625,herkku gifts,bergen,Norway,oeztan,veysel,small,
10201,30,64.81,6,1944.3,,shipped,4,12,2003,motorcycles,s18_2625,mini wheels co.,san francisco,Usa,murphy,julie,small,
10210,40,49.67,3,1986.8,,shipped,1,1,2004,motorcycles,s18_2625,osaka souveniers co.,osaka,Japan,kentary,mory,small,
10223,28,60.57,5,1695.96,2004-02-20,shipped,1,2,2004,motorcycles,s18_2625,"australian collectors, co.",melbourne,Australia,ferguson,peter,small,
10236,23,55.72,2,1281.56,,shipped,2,4,2004,motorcycles,s18_2625,motor mint distributors inc.,philadelphia,Usa,hernandez,rosa,small,
10251,29,61.18,6,1774.22,2004-05-18,shipped,2,5,2004,motorcycles,s18_2625,tekni collectables inc.,newark,Usa,brown,william,small,
10263,34,58.75,6,1997.5,2004-06-28,shipped,2,6,2004,motorcycles,s18_2625,gift depot inc.,bridgewater,Usa,king,julie,small,
10275,37,63.6,5,2353.2,2004-07-23,shipped,3,7,2004,motorcycles,s18_2625,la rochelle gifts,nantes,France,labrune,janine,small,
10285,20,49.06,10,981.2,2004-08-27,shipped,3,8,2004,motorcycles,s18_2625,marta's replicas co.,cambridge,Usa,hernandez,marta,small,
10298,32,48.46,2,1550.72,2004-09-27,shipped,3,9,2004,motorcycles,s18_2625,atelier graphique,nantes,France,schmitt,carine,small,
10308,34,52.09,3,1771.06,2004-10-15,shipped,4,10,2004,motorcycles,s18_2625,mini classics,white plains,Usa,frick,steve,small,
10318,42,52.7,5,2213.4,,shipped,4,11,2004,motorcycles,s18_2625,diecast classics inc.,allentown,Usa,yu,kyung,small,
10329,38,100.0,12,5266.04,2004-11-15,shipped,4,11,2004,motorcycles,s18_2625,land of toys inc.,nyc,Usa,yu,kwai,medium,
10339,30,62.16,1,1864.8,2004-11-23,shipped,4,11,2004,motorcycles,s18_2625,"tokyo collectables, ltd",minato-ku,Japan,shimamura,akiko,small,
10362,23,49.67,3,1142.41,,shipped,1,1,2005,motorcycles,s18_2625,technics stores inc.,burlingame,Usa,hirano,juri,small,
10374,22,53.3,4,1172.6,,shipped,1,2,2005,motorcycles,s18_2625,"australian gift network, co",south brisbane,Australia,calaghan,tony,small,
10389,39,100.0,5,6981.0,,shipped,1,3,2005,motorcycles,s18_2625,scandinavian gift ideas,boras,Sweden,larsson,maria,medium,
10402,55,55.72,2,3064.6,,shipped,2,4,2005,motorcycles,s18_2625,auto canal petit,paris,France,perrier,dominique,medium,
10417,36,61.18,6,2202.48,2005-05-13,disputed,2,5,2005,motorcycles,s18_2625,euro shopping channel,madrid,Spain,freyre,diego,small,
10101,26,100.0,1,3773.38,,shipped,1,1,2003,vintage cars,s18_2795,"blauer see auto, co.",frankfurt,Germany,keitel,roland,medium,
10110,31,100.0,1,5074.39,2003-03-18,shipped,1,3,2003,vintage cars,s18_2795,"av stores, co.",manchester,Uk,ashworth,victoria,medium,
10125,34,100.0,2,6483.46,2003-05-21,shipped,2,5,2003,vintage cars,s18_2795,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10139,41,100.0,8,7956.46,2003-07-16,shipped,3,7,2003,vintage cars,s18_2795,souveniers and things co.,chatswood,Australia,huxley,adrian,large,
10149,23,100.0,5,4230.62,,shipped,3,9,2003,vintage cars,s18_2795,signal collectibles ltd.,brisbane,Usa,taylor,sue,medium,
10162,48,100.0,3,7209.12,2003-10-18,shipped,4,10,2003,vintage cars,s18_2795,corporate gift ideas co.,san francisco,Usa,brown,julie,large,
10173,22,100.0,7,3452.68,,shipped,4,11,2003,vintage cars,s18_2795,rovelli gifts,bergamo,Italy,rovelli,giovanni,medium,
10182,21,100.0,4,3047.73,,shipped,4,11,2003,vintage cars,s18_2795,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10193,22,100.0,8,3675.32,2003-11-21,shipped,4,11,2003,vintage cars,s18_2795,"australian collectables, ltd",glen waverly,Australia,connery,sean,medium,
10205,40,100.0,3,7492.4,,shipped,4,12,2003,vintage cars,s18_2795,euro shopping channel,madrid,Spain,freyre,diego,large,
10214,50,100.0,1,9534.5,2004-01-26,shipped,1,1,2004,vintage cars,s18_2795,"corrida auto replicas, ltd",madrid,Spain,sommer,mart¡n,large,
10227,29,100.0,4,5579.02,,shipped,1,3,2004,vintage cars,s18_2795,"saveley & henriot, co.",lyon,France,saveley,mary,medium,
10244,43,100.0,8,5950.34,2004-04-29,shipped,2,4,2004,vintage cars,s18_2795,euro shopping channel,madrid,Spain,freyre,diego,medium,
10255,24,100.0,1,3726.0,,shipped,2,6,2004,vintage cars,s18_2795,mini caravy,strasbourg,France,citeaux,frederique,medium,
10280,22,100.0,10,4455.0,2004-08-17,shipped,3,8,2004,vintage cars,s18_2795,amica models & co.,torino,Italy,accorti,paolo,medium,
10289,43,100.0,3,8272.34,,shipped,3,9,2004,vintage cars,s18_2795,herkku gifts,bergen,Norway,oeztan,veysel,large,
10304,20,100.0,14,3577.6,,shipped,4,10,2004,vintage cars,s18_2795,auto assoc. & cie.,versailles,France,tonini,daniel,medium,
10312,25,100.0,11,3881.25,2004-10-21,shipped,4,10,2004,vintage cars,s18_2795,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10322,36,100.0,2,5797.44,,shipped,4,11,2004,vintage cars,s18_2795,online diecast creations co.,nashua,Usa,young,valarie,medium,
10332,24,52.67,1,1264.08,2004-11-17,shipped,4,11,2004,vintage cars,s18_2795,"av stores, co.",manchester,Uk,ashworth,victoria,small,
10347,21,100.0,6,4815.3,2004-11-29,shipped,4,11,2004,vintage cars,s18_2795,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10356,30,100.0,1,4462.2,,shipped,4,12,2004,vintage cars,s18_2795,lyon souveniers,paris,France,da cunha,daniel,medium,
10367,32,94.79,7,3033.28,,resolved,1,1,2005,vintage cars,s18_2795,toys4grownups.com,pasadena,Usa,young,julie,medium,
10380,21,47.18,8,990.78,2005-02-16,shipped,1,2,2005,vintage cars,s18_2795,euro shopping channel,madrid,Spain,freyre,diego,small,
10390,26,78.11,7,2030.86,,shipped,1,3,2005,vintage cars,s18_2795,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10421,35,100.0,1,5433.75,2005-05-29,in process,2,5,2005,vintage cars,s18_2795,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10109,26,100.0,1,3157.44,,shipped,1,3,2003,classic cars,s18_2870,motor mint distributors inc.,philadelphia,Usa,hernandez,rosa,medium,
10123,46,100.0,3,5161.2,2003-05-20,shipped,2,5,2003,classic cars,s18_2870,atelier graphique,nantes,France,schmitt,carine,medium,
10137,37,100.0,3,4346.76,,shipped,3,7,2003,classic cars,s18_2870,reims collectables,reims,France,henriot,paul,medium,
10148,27,100.0,10,3528.36,,shipped,3,9,2003,classic cars,s18_2870,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,medium,
10161,23,100.0,9,3187.8,2003-10-17,shipped,4,10,2003,classic cars,s18_2870,heintze collectables,aaarhus,Denmark,ibsen,palle,medium,
10172,39,100.0,7,6023.16,,shipped,4,11,2003,classic cars,s18_2870,gift depot inc.,bridgewater,Usa,king,julie,medium,
10181,27,100.0,3,3884.76,,shipped,4,11,2003,classic cars,s18_2870,herkku gifts,bergen,Norway,oeztan,veysel,medium,
10192,38,100.0,8,4965.84,2003-11-20,shipped,4,11,2003,classic cars,s18_2870,online diecast creations co.,nashua,Usa,young,valarie,medium,
10204,27,100.0,14,4169.88,,shipped,4,12,2003,classic cars,s18_2870,muscle machine inc,nyc,Usa,young,jeff,medium,
10212,40,100.0,7,4910.4,2004-01-16,shipped,1,1,2004,classic cars,s18_2870,euro shopping channel,madrid,Spain,freyre,diego,medium,
10226,24,100.0,5,3231.36,2004-02-26,shipped,1,2,2004,classic cars,s18_2870,collectable mini designs co.,san diego,Usa,thompson,valarie,medium,
10241,44,100.0,12,6853.44,2004-04-13,shipped,2,4,2004,classic cars,s18_2870,mini caravy,strasbourg,France,citeaux,frederique,medium,
10253,37,100.0,2,5177.04,,cancelled,2,6,2004,classic cars,s18_2870,"uk collectables, ltd.",liverpool,Uk,devon,elizabeth,medium,
10266,20,100.0,3,2824.8,,shipped,3,7,2004,classic cars,s18_2870,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,small,
10278,39,100.0,3,4324.32,,shipped,3,8,2004,classic cars,s18_2870,signal gift stores,las vegas,Usa,king,sue,medium,
10287,44,100.0,1,5052.96,2004-08-30,shipped,3,8,2004,classic cars,s18_2870,"vida sport, ltd",gensve,Switzerland,holz,michael,medium,
10301,22,100.0,5,3223.44,,shipped,4,10,2003,classic cars,s18_2870,"norway gifts by mail, co.",oslo,Norway,klaeboe,jan,medium,
10311,43,100.0,10,5278.68,2004-10-16,shipped,4,10,2004,classic cars,s18_2870,euro shopping channel,madrid,Spain,freyre,diego,medium,
10321,27,100.0,7,2851.2,,shipped,4,11,2004,classic cars,s18_2870,fungiftideas.com,new bedford,Usa,benitez,violeta,small,
10331,26,64.9,10,1687.4,2004-11-17,shipped,4,11,2004,classic cars,s18_2870,motor mint distributors inc.,philadelphia,Usa,hernandez,rosa,small,
10343,25,52.32,3,1308.0,2004-11-24,shipped,4,11,2004,classic cars,s18_2870,reims collectables,reims,France,henriot,paul,small,
10366,49,100.0,2,6144.6,,shipped,1,1,2005,classic cars,s18_2870,royale belge,charleroi,Belgium,cartrain,pascale,medium,
10379,29,100.0,5,5127.2,,shipped,1,2,2005,classic cars,s18_2870,euro shopping channel,madrid,Spain,freyre,diego,medium,
10407,41,100.0,12,6386.16,2005-04-22,on hold,2,4,2005,classic cars,s18_2870,the sharp gifts warehouse,san jose,Usa,frick,sue,medium,
10419,55,100.0,2,7695.6,2005-05-17,shipped,2,5,2005,classic cars,s18_2870,salzburg collectables,salzburg,Austria,pipps,georg,large,
10103,27,83.07,12,2242.89,2003-01-29,shipped,1,1,2003,vintage cars,s18_2949,baane mini imports,stavern,Norway,bergulfsen,jonas,small,
10112,23,100.0,2,2539.89,2003-03-24,shipped,1,3,2003,vintage cars,s18_2949,"volvo model replicas, co",lule,Sweden,berglund,christina,small,
10126,31,90.17,12,2795.27,2003-05-28,shipped,2,5,2003,vintage cars,s18_2949,"corrida auto replicas, ltd",madrid,Spain,sommer,mart¡n,small,
10139,46,100.0,1,5545.76,2003-07-16,shipped,3,7,2003,vintage cars,s18_2949,souveniers and things co.,chatswood,Australia,huxley,adrian,medium,
10150,47,91.18,9,4285.46,2003-09-19,shipped,3,9,2003,vintage cars,s18_2949,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,medium,
10163,31,100.0,2,3329.09,2003-10-20,shipped,4,10,2003,vintage cars,s18_2949,classic legends inc.,nyc,Usa,hernandez,maria,medium,
10174,46,100.0,5,5592.22,,shipped,4,11,2003,vintage cars,s18_2949,"australian gift network, co",south brisbane,Australia,calaghan,tony,medium,
10183,37,89.15,9,3298.55,2003-11-13,shipped,4,11,2003,vintage cars,s18_2949,"classic gift ideas, inc",philadelphia,Usa,cervantes,francisca,medium,
10193,28,93.21,1,2609.88,2003-11-21,shipped,4,11,2003,vintage cars,s18_2949,"australian collectables, ltd",glen waverly,Australia,connery,sean,small,
10206,37,90.17,7,3336.29,,shipped,4,12,2003,vintage cars,s18_2949,canadian gift exchange network,vancouver,Canada,tannamuri,yoshi,medium,
10215,49,100.0,4,5510.05,2004-01-29,shipped,1,1,2004,vintage cars,s18_2949,west coast collectables co.,burbank,Usa,thompson,steve,medium,
10228,24,100.0,3,2504.4,,shipped,1,3,2004,vintage cars,s18_2949,cambridge collectables co.,cambridge,Usa,tseng,kyung,small,
10244,30,100.0,1,3525.6,2004-04-29,shipped,2,4,2004,vintage cars,s18_2949,euro shopping channel,madrid,Spain,freyre,diego,medium,
10257,50,88.14,1,4407.0,2004-06-14,shipped,2,6,2004,vintage cars,s18_2949,the sharp gifts warehouse,san jose,Usa,frick,sue,medium,
10270,31,96.24,10,2983.44,2004-07-19,shipped,3,7,2004,vintage cars,s18_2949,souveniers and things co.,chatswood,Australia,huxley,adrian,small,
10280,46,100.0,3,5126.24,2004-08-17,shipped,3,8,2004,vintage cars,s18_2949,amica models & co.,torino,Italy,accorti,paolo,medium,
10291,47,100.0,12,5713.79,,shipped,3,9,2004,vintage cars,s18_2949,scandinavian gift ideas,boras,Sweden,larsson,maria,medium,
10304,46,100.0,7,4613.8,,shipped,4,10,2004,vintage cars,s18_2949,auto assoc. & cie.,versailles,France,tonini,daniel,medium,
10312,37,100.0,4,3711.1,2004-10-21,shipped,4,10,2004,vintage cars,s18_2949,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10322,33,100.0,12,3524.73,,shipped,4,11,2004,vintage cars,s18_2949,online diecast creations co.,nashua,Usa,young,valarie,medium,
10333,31,90.17,5,2795.27,2004-11-18,shipped,4,11,2004,vintage cars,s18_2949,mini wheels co.,san francisco,Usa,murphy,julie,small,
10347,48,100.0,9,4814.4,2004-11-29,shipped,4,11,2004,vintage cars,s18_2949,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10357,41,87.13,6,3572.33,,shipped,4,12,2004,vintage cars,s18_2949,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10369,42,100.0,1,4581.36,2005-01-20,shipped,1,1,2005,vintage cars,s18_2949,collectables for less inc.,brickhaven,Usa,nelson,allen,medium,
10381,41,100.0,8,4319.76,2005-02-17,shipped,1,2,2005,vintage cars,s18_2949,corporate gift ideas co.,san francisco,Usa,brown,julie,medium,
10391,32,45.25,6,1448.0,,shipped,1,3,2005,vintage cars,s18_2949,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,small,
10423,10,88.14,1,881.4,2005-05-30,in process,2,5,2005,vintage cars,s18_2949,petit auto,bruxelles,Belgium,dewey,catherine,small,
10103,35,57.46,14,2011.1,2003-01-29,shipped,1,1,2003,vintage cars,s18_2957,baane mini imports,stavern,Norway,bergulfsen,jonas,small,
10111,28,64.33,2,1801.24,2003-03-25,shipped,1,3,2003,vintage cars,s18_2957,mini wheels co.,san francisco,Usa,murphy,julie,small,
10126,46,73.7,14,3390.2,2003-05-28,shipped,2,5,2003,vintage cars,s18_2957,"corrida auto replicas, ltd",madrid,Spain,sommer,mart¡n,medium,
10139,20,71.2,3,1424.0,2003-07-16,shipped,3,7,2003,vintage cars,s18_2957,souveniers and things co.,chatswood,Australia,huxley,adrian,small,
10150,30,49.97,11,1499.1,2003-09-19,shipped,3,9,2003,vintage cars,s18_2957,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,small,
10163,48,69.96,4,3358.08,2003-10-20,shipped,4,10,2003,vintage cars,s18_2957,classic legends inc.,nyc,Usa,hernandez,maria,medium,
10173,28,53.72,2,1504.16,,shipped,4,11,2003,vintage cars,s18_2957,rovelli gifts,bergamo,Italy,rovelli,giovanni,small,
10183,39,68.08,11,2655.12,2003-11-13,shipped,4,11,2003,vintage cars,s18_2957,"classic gift ideas, inc",philadelphia,Usa,cervantes,francisca,small,
10193,24,51.84,3,1244.16,2003-11-21,shipped,4,11,2003,vintage cars,s18_2957,"australian collectables, ltd",glen waverly,Australia,connery,sean,small,
10206,28,67.46,9,1888.88,,shipped,4,12,2003,vintage cars,s18_2957,canadian gift exchange network,vancouver,Canada,tannamuri,yoshi,small,
